order_id,customer_id,order_date,region
12970,282,2025-12-09,West
12971,137,2024-09-12,Central
12972,227,2025-10-12,West
12973,182,2025-10-22,West
12974,86,2024-04-08,West
12975,53,2025-08-10,North
12976,235,2024-10-08,South
12977,267,2025-02-06,West
12978,287,2024-04-18,East
12979,100,2025-11-30,North
12980,87,2024-07-17,South
12981,15,2024-10-29,South
12982,101,2024-11-22,East
12983,165,2024-06-02,West
12984,29,2025-07-05,Central
12985,114,2025-10-06,West
12986,107,2025-02-08,West
12987,130,2025-04-06,South
12988,84,2024-05-11,South
12989,271,2024-03-24,South
12990,244,2025-02-02,East
12991,214,2025-09-19,North
12992,166,2024-04-18,East
12993,279,2024-08-08,West
12994,59,2025-07-06,South
12995,90,2025-01-02,Central
12996,194,2024-05-26,East
12997,123,2024-04-21,South
12998,136,2025-09-06,South
12999,139,2025-07-11,West
13000,229,2025-05-08,South
13001,274,2025-05-19,North
13002,50,2025-04-19,East
13003,118,2024-09-27,Central
13004,202,2025-02-24,East
13005,191,2025-12-07,Central
13006,181,2025-01-01,West
13007,78,2024-10-06,North
13008,75,2024-10-09,West
13009,295,2024-02-09,South
13010,281,2024-07-07,South
13011,21,2024-06-12,West
13012,171,2025-06-19,West
13013,15,2025-06-19,North
13014,211,2024-01-04,Central
13015,48,2024-10-16,West
13016,86,2025-03-08,Central
13017,149,2025-04-15,South
13018,188,2024-06-29,Central
13019,151,2024-09-04,South
13020,141,2025-09-19,North
13021,69,2024-10-05,West
13022,260,2025-08-03,West
13023,9,2024-09-10,East
13024,121,2024-06-29,East
13025,101,2025-11-11,North
13026,149,2025-05-23,East
13027,146,2025-11-30,South
13028,243,2025-07-19,East
13029,241,2024-11-21,South
13030,43,2024-12-22,Central
13031,95,2025-10-11,East
13032,226,2025-11-10,West
13033,6,2025-01-25,Central
13034,214,2025-09-06,East
13035,206,2024-03-25,North
13036,67,2024-11-12,North
13037,100,2024-07-30,West
13038,12,2025-05-29,South
13039,237,2025-01-18,East
13040,258,2025-11-21,South
13041,135,2024-12-07,South
13042,222,2024-02-07,East
13043,156,2025-05-25,Central
13044,142,2025-02-23,East
13045,158,2024-06-17,Central
13046,262,2024-12-08,Central
13047,283,2024-11-01,South
13048,229,2025-06-25,South
13049,280,2025-12-02,West
13050,290,2025-06-20,West
13051,168,2024-04-21,East
13052,47,2025-02-14,Central
13053,203,2024-07-24,North
13054,214,2024-07-03,South
13055,246,2025-01-16,East
13056,24,2025-05-10,South
13057,274,2025-01-13,North
13058,44,2024-02-16,South
13059,156,2025-07-04,North
13060,199,2025-06-11,West
13061,162,2025-05-18,Central
13062,234,2024-01-22,Central
13063,163,2024-07-31,West
13064,116,2024-11-05,South
13065,93,2025-10-22,East
13066,42,2024-09-28,North
13067,284,2025-07-24,South
13068,210,2024-07-20,North
13069,206,2024-02-01,West
13070,220,2025-03-18,Central
13071,280,2024-06-10,East
13072,136,2024-09-10,West
13073,106,2025-06-04,North
13074,118,2025-10-12,East
13075,237,2025-04-24,West
13076,100,2024-01-10,South
13077,261,2025-12-26,South
13078,286,2025-05-19,West
13079,103,2025-07-13,West
13080,63,2025-03-11,Central
13081,175,2024-04-20,West
13082,282,2024-06-01,Central
13083,293,2025-09-26,North
13084,226,2024-04-11,North
13085,7,2024-07-09,South
13086,127,2025-12-29,North
13087,92,2025-07-16,East
13088,190,2024-03-21,West
13089,53,2025-05-03,East
13090,242,2024-03-28,South
13091,132,2024-07-12,Central
13092,112,2024-04-13,North
13093,7,2024-04-05,South
13094,230,2025-02-26,West
13095,156,2024-07-16,West
13096,197,2024-01-01,South
13097,223,2025-02-10,North
13098,250,2025-01-12,East
13099,83,2024-06-15,North
13100,240,2025-05-23,North
13101,263,2025-09-29,West
13102,189,2024-11-08,South
13103,290,2025-08-15,South
13104,58,2025-02-21,East
13105,9,2025-11-11,Central
13106,115,2025-04-21,Central
13107,210,2024-03-13,South
13108,41,2024-05-20,South
13109,173,2025-08-04,South
13110,234,2024-09-18,South
13111,281,2024-12-05,East
13112,78,2024-11-03,East
13113,108,2024-09-01,East
13114,281,2025-05-29,South
13115,39,2024-12-02,South
13116,119,2025-07-28,East
13117,27,2025-07-14,South
13118,104,2024-03-16,East
13119,74,2024-06-23,West
13120,191,2024-04-18,West
13121,147,2024-07-01,South
13122,255,2024-07-10,East
13123,284,2024-03-05,South
13124,213,2025-04-18,North
13125,123,2024-04-09,East
13126,206,2025-06-27,South
13127,240,2024-05-07,West
13128,286,2025-03-27,West
13129,22,2025-01-03,Central
13130,259,2024-02-12,Central
13131,105,2025-02-22,North
13132,258,2025-05-02,Central
13133,204,2024-03-18,West
13134,262,2024-09-26,West
13135,107,2025-11-04,North
13136,251,2025-12-01,West
13137,221,2025-12-28,North
13138,222,2024-11-10,West
13139,258,2024-06-16,North
13140,201,2024-12-04,West
13141,258,2024-07-11,South
13142,225,2025-03-28,South
13143,202,2024-10-09,North
13144,226,2024-12-01,South
13145,236,2025-01-24,North
13146,183,2025-06-08,East
13147,200,2024-08-27,East
13148,246,2025-04-27,West
13149,111,2025-10-20,West
13150,6,2025-12-16,North
13151,236,2025-08-14,South
13152,127,2025-07-08,South
13153,104,2025-04-02,Central
13154,237,2024-03-29,West
13155,155,2025-10-21,South
13156,257,2024-04-04,North
13157,235,2025-03-27,Central
13158,289,2025-03-03,Central
13159,40,2024-05-30,West
13160,288,2025-05-28,West
13161,197,2025-01-10,East
13162,273,2024-01-22,North
13163,264,2024-11-08,South
13164,57,2025-06-02,East
13165,298,2024-07-24,East
13166,98,2025-01-09,East
13167,137,2025-03-26,South
13168,87,2025-09-17,South
13169,242,2025-08-17,South
13170,199,2024-06-27,North
13171,84,2024-07-28,South
13172,242,2025-05-14,West
13173,281,2025-04-08,West
13174,252,2024-05-03,South
13175,190,2024-04-22,East
13176,152,2024-01-12,North
13177,278,2024-05-05,West
13178,139,2025-07-18,South
13179,176,2024-11-26,South
13180,8,2024-10-09,West
13181,295,2024-05-19,South
13182,235,2025-02-04,North
13183,163,2024-04-06,South
13184,49,2025-05-31,South
13185,38,2025-07-22,South
13186,136,2024-03-09,West
13187,219,2024-04-27,East
13188,296,2024-02-28,West
13189,34,2024-02-02,South
13190,79,2024-11-13,South
13191,236,2024-02-19,South
13192,273,2025-05-03,South
13193,161,2024-01-19,East
13194,175,2025-12-26,South
13195,221,2024-07-15,Central
13196,9,2025-03-25,South
13197,289,2025-07-12,North
13198,113,2025-11-09,North
13199,205,2025-03-27,North
13200,186,2024-10-15,South
13201,197,2024-05-20,North
13202,266,2024-03-24,North
13203,262,2025-11-24,East
13204,248,2025-01-25,West
13205,115,2025-08-13,North
13206,121,2024-08-02,South
13207,141,2025-06-09,West
13208,65,2024-08-02,Central
13209,276,2025-02-06,West
13210,239,2024-05-07,South
13211,10,2025-04-21,West
13212,233,2025-02-07,East
13213,195,2024-01-29,South
13214,12,2024-12-03,West
13215,177,2025-12-14,South
13216,177,2024-12-26,Central
13217,217,2025-07-22,West
13218,11,2025-01-26,West
13219,118,2024-08-05,West
13220,164,2025-07-27,South
13221,39,2025-10-30,East
13222,53,2024-07-20,West
13223,218,2024-01-17,West
13224,206,2024-11-17,Central
13225,56,2025-06-01,Central
13226,118,2025-07-23,Central
13227,253,2024-11-20,West
13228,286,2025-02-15,East
13229,268,2024-11-13,North
13230,291,2025-11-11,West
13231,180,2024-03-22,South
13232,235,2025-04-18,South
13233,196,2025-04-12,South
13234,80,2025-02-28,West
13235,135,2025-12-31,West
13236,22,2025-11-19,West
13237,225,2024-07-22,South
13238,58,2025-08-05,West
13239,93,2025-01-21,East
13240,192,2024-04-07,South
13241,103,2024-12-10,South
13242,7,2024-07-26,South
13243,128,2025-05-28,East
13244,55,2025-09-27,West
13245,231,2025-08-08,South
13246,62,2024-06-14,Central
13247,240,2024-01-22,North
13248,90,2024-06-02,South
13249,232,2025-03-14,South
13250,233,2024-10-21,North
13251,292,2024-08-06,South
13252,152,2025-10-30,South
13253,145,2025-05-09,East
13254,130,2024-08-17,South
13255,141,2024-01-20,West
13256,93,2025-07-06,East
13257,114,2024-05-27,North
13258,284,2024-04-17,West
13259,143,2025-02-06,North
13260,223,2025-08-18,West
13261,232,2025-04-27,Central
13262,33,2025-01-01,South
13263,276,2025-02-17,Central
13264,170,2024-11-04,West
13265,140,2024-05-13,Central
13266,201,2025-12-19,West
13267,23,2024-10-09,South
13268,224,2024-03-13,Central
13269,270,2025-04-25,North
13270,153,2024-12-17,South
13271,85,2025-07-13,South
13272,109,2024-11-21,South
13273,31,2025-03-18,East
13274,229,2024-04-09,West
13275,240,2024-02-28,Central
13276,141,2025-05-22,North
13277,156,2024-09-14,Central
13278,299,2025-02-16,Central
13279,99,2025-03-27,North
13280,47,2024-03-05,South
13281,67,2025-08-17,West
13282,62,2024-06-02,East
13283,109,2024-09-22,West
13284,167,2024-03-19,West
13285,37,2024-11-10,East
13286,119,2025-10-23,North
13287,86,2025-07-13,East
13288,52,2024-09-04,North
13289,91,2025-09-01,East
13290,289,2025-02-17,West
13291,298,2024-01-25,East
13292,204,2024-10-10,Central
13293,238,2025-03-24,South
13294,155,2024-10-27,West
13295,240,2024-03-08,West
13296,136,2024-01-07,Central
13297,64,2024-05-16,West
13298,123,2024-06-12,North
13299,254,2024-03-23,Central
13300,114,2025-10-11,West
13301,20,2025-02-23,North
13302,16,2024-03-13,West
13303,145,2024-08-24,Central
13304,208,2024-02-15,East
13305,19,2025-09-09,South
13306,166,2024-09-18,West
13307,38,2024-06-24,West
13308,181,2024-06-14,East
13309,105,2025-10-18,North
13310,100,2025-01-04,South
13311,90,2024-02-23,West
13312,300,2025-11-20,West
13313,79,2025-02-22,South
13314,73,2025-05-21,South
13315,176,2024-12-06,North
13316,96,2024-05-06,West
13317,103,2025-02-12,North
13318,224,2025-01-01,North
13319,6,2024-09-27,North
13320,122,2025-10-05,West
13321,236,2025-08-27,South
13322,116,2025-01-13,South
13323,163,2024-03-13,Central
13324,226,2024-09-04,North
13325,230,2024-02-12,South
13326,182,2025-01-11,Central
13327,249,2024-02-10,South
13328,210,2024-06-18,East
13329,144,2024-07-30,North
13330,96,2025-05-07,West
13331,244,2025-11-10,South
13332,86,2024-02-08,West
13333,184,2025-01-03,South
13334,121,2024-05-30,South
13335,92,2024-04-20,West
13336,70,2025-04-24,Central
13337,133,2025-03-11,North
13338,279,2024-02-16,West
13339,137,2025-07-28,South
13340,187,2024-12-31,East
13341,221,2024-03-09,South
13342,46,2024-10-25,East
13343,278,2024-10-22,South
13344,192,2024-07-21,South
13345,8,2024-03-01,North
13346,276,2024-11-09,North
13347,179,2024-06-09,Central
13348,39,2024-11-26,Central
13349,293,2025-06-11,West
13350,178,2024-12-03,South
13351,162,2025-08-28,South
13352,104,2024-10-30,West
13353,161,2025-05-17,Central
13354,287,2025-10-11,South
13355,123,2024-12-03,West
13356,54,2025-07-03,Central
13357,34,2025-09-30,West
13358,242,2024-10-01,South
13359,113,2024-06-12,North
13360,23,2025-03-18,East
13361,46,2024-11-14,East
13362,135,2025-08-11,South
13363,118,2025-05-18,South
13364,189,2025-11-16,West
13365,131,2025-01-21,South
13366,212,2025-08-25,South
13367,113,2025-11-21,East
13368,44,2025-05-08,West
13369,128,2025-05-04,West
13370,158,2025-12-21,North
13371,273,2024-03-13,West
13372,45,2025-05-23,East
13373,108,2025-01-24,North
13374,219,2025-09-10,West
13375,177,2024-10-21,South
13376,228,2025-01-03,South
13377,191,2025-11-24,South
13378,160,2025-07-02,South
13379,267,2025-10-10,South
13380,190,2025-07-21,West
13381,175,2024-07-05,North
13382,290,2025-03-20,Central
13383,145,2025-07-23,East
13384,232,2024-12-28,North
13385,204,2024-05-02,North
13386,213,2024-07-06,East
13387,40,2025-11-10,West
13388,275,2025-02-23,North
13389,82,2025-09-17,South
13390,181,2024-09-08,West
13391,83,2025-09-10,North
13392,262,2025-07-02,West
13393,272,2024-11-30,West
13394,200,2024-04-01,South
13395,240,2025-06-13,South
13396,180,2024-03-03,North
13397,171,2025-10-23,West
13398,295,2025-05-26,North
13399,177,2024-05-18,South
13400,237,2025-11-28,East
13401,138,2024-07-03,South
13402,129,2024-07-23,East
13403,49,2024-08-01,West
13404,164,2024-09-12,South
13405,277,2024-05-14,Central
13406,293,2025-07-26,West
13407,116,2024-03-28,South
13408,24,2024-07-25,South
13409,25,2024-05-08,South
13410,127,2024-01-03,East
13411,234,2024-04-30,South
13412,209,2025-01-19,Central
13413,93,2025-09-05,East
13414,94,2024-02-07,South
13415,225,2024-12-06,West
13416,280,2025-10-06,South
13417,11,2025-12-14,West
13418,12,2024-01-21,East
13419,35,2024-08-29,North
13420,228,2025-03-30,North
13421,220,2025-09-12,West
13422,141,2024-10-29,East
13423,23,2025-08-18,Central
13424,83,2025-08-17,North
13425,229,2024-03-09,South
13426,80,2024-05-08,North
13427,290,2024-07-14,East
13428,159,2024-05-19,South
13429,128,2025-03-19,North
13430,190,2024-10-09,West
13431,31,2024-11-07,East
13432,15,2025-06-18,South
13433,75,2025-10-26,South
13434,34,2024-10-03,West
13435,196,2024-03-01,South
13436,29,2024-11-14,South
13437,194,2024-02-21,South
13438,16,2024-06-01,West
13439,77,2024-11-06,West
13440,293,2025-06-27,South
13441,81,2025-07-20,South
13442,124,2025-01-23,Central
13443,19,2025-07-01,Central
13444,102,2025-09-13,West
13445,77,2024-06-25,Central
13446,229,2024-12-27,West
13447,297,2024-11-09,West
13448,203,2024-04-06,South
13449,61,2024-07-31,South
13450,26,2024-05-16,North
13451,71,2024-01-06,West
13452,103,2024-04-18,Central
13453,157,2025-06-30,East
13454,194,2024-02-08,South
13455,275,2025-10-23,North
13456,186,2025-02-28,South
13457,113,2025-09-21,South
13458,165,2024-09-17,East
13459,61,2025-03-01,Central
13460,92,2024-03-27,North
13461,286,2025-04-09,North
13462,153,2024-03-16,East
13463,225,2025-04-15,South
13464,127,2025-02-17,Central
13465,193,2025-12-26,South
13466,115,2025-04-01,South
13467,262,2024-10-11,South
13468,18,2024-08-26,North
13469,10,2025-11-07,East
13470,92,2025-08-21,North
13471,139,2025-10-14,South
13472,52,2025-11-02,South
13473,195,2025-07-11,North
13474,206,2025-01-06,North
13475,287,2025-05-09,East
13476,93,2025-09-15,West
13477,145,2024-02-14,Central
13478,86,2025-02-04,North
13479,153,2024-09-03,North
13480,2,2025-09-07,North
13481,260,2025-08-19,South
13482,164,2025-03-25,East
13483,6,2025-04-29,West
13484,149,2025-10-07,West
13485,205,2025-09-11,South
13486,118,2024-01-18,South
13487,89,2025-08-28,Central
13488,154,2025-10-23,South
13489,167,2024-10-15,East
13490,161,2025-02-17,Central
13491,270,2025-12-21,West
13492,56,2025-09-29,West
13493,228,2024-08-22,South
13494,149,2025-02-19,South
13495,46,2025-05-13,North
13496,144,2025-09-25,East
13497,238,2025-10-11,North
13498,272,2024-04-24,West
13499,120,2025-11-04,West
13500,220,2025-12-13,East
13501,8,2024-08-21,North
13502,275,2025-06-23,North
13503,66,2024-01-11,West
13504,79,2024-07-24,East
13505,86,2025-11-09,West
13506,124,2024-09-03,South
13507,202,2025-07-12,East
13508,150,2024-05-06,West
13509,46,2024-05-26,South
13510,113,2024-04-27,East
13511,91,2025-01-16,West
13512,141,2025-02-15,South
13513,289,2025-10-25,North
13514,218,2025-08-06,East
13515,77,2024-12-28,North
13516,152,2025-05-23,West
13517,239,2024-05-16,West
13518,115,2024-06-23,Central
13519,94,2024-10-15,West
13520,48,2025-04-25,North
13521,191,2024-01-19,South
13522,12,2024-07-13,West
13523,156,2024-11-25,North
13524,172,2024-06-23,West
13525,296,2025-03-24,West
13526,177,2024-12-19,South
13527,57,2025-05-13,South
13528,203,2024-05-20,East
13529,185,2024-04-02,West
13530,121,2024-08-26,South
13531,226,2024-07-23,Central
13532,202,2025-07-13,East
13533,216,2025-03-08,Central
13534,43,2024-09-01,North
13535,23,2024-11-12,North
13536,155,2024-10-21,West
13537,186,2025-10-01,West
13538,249,2024-10-08,South
13539,237,2024-01-17,West
13540,293,2024-03-11,West
13541,134,2024-09-25,North
13542,22,2024-11-20,East
13543,88,2024-10-31,West
13544,153,2025-03-26,South
13545,125,2024-01-07,South
13546,79,2024-11-09,West
13547,51,2024-04-12,South
13548,216,2024-07-11,North
13549,176,2025-07-27,Central
13550,253,2025-06-12,East
13551,246,2024-06-19,West
13552,227,2025-06-20,West
13553,106,2024-09-07,North
13554,193,2025-01-21,North
13555,36,2024-07-25,South
13556,204,2025-06-24,South
13557,267,2025-09-20,West
13558,268,2025-02-19,East
13559,170,2025-01-14,East
13560,39,2024-05-23,South
13561,139,2024-01-25,South
13562,292,2025-10-29,East
13563,52,2024-03-13,South
13564,287,2025-09-23,North
13565,289,2024-04-02,West
13566,141,2025-05-19,North
13567,146,2025-08-20,South
13568,184,2024-12-01,West
13569,152,2025-02-28,North
13570,201,2025-05-13,East
13571,128,2024-12-29,South
13572,287,2025-09-21,North
13573,253,2024-07-17,North
13574,266,2025-12-18,Central
13575,188,2025-02-16,East
13576,230,2024-12-04,Central
13577,271,2025-10-20,East
13578,259,2025-03-04,East
13579,299,2024-05-18,South
13580,198,2025-11-23,South
13581,56,2025-06-25,South
13582,203,2024-02-26,South
13583,271,2024-08-19,South
13584,109,2025-10-19,North
13585,116,2025-03-10,South
13586,92,2025-01-18,South
13587,138,2025-07-13,South
13588,57,2024-07-12,West
13589,50,2025-10-09,West
13590,71,2025-06-17,South
13591,82,2025-06-01,North
13592,105,2025-12-16,South
13593,88,2024-07-03,Central
13594,2,2024-10-18,North
13595,84,2024-11-30,West
13596,43,2024-04-25,South
13597,154,2024-02-18,North
13598,94,2025-11-15,South
13599,298,2024-03-22,South
13600,133,2024-11-28,West
13601,65,2025-07-10,East
13602,290,2024-11-30,East
13603,257,2025-06-15,East
13604,213,2024-08-08,West
13605,148,2025-09-26,East
13606,61,2024-11-18,North
13607,149,2024-01-03,South
13608,88,2025-11-24,North
13609,278,2024-07-24,West
13610,82,2024-02-09,North
13611,129,2024-02-28,East
13612,286,2025-07-27,South
13613,280,2025-10-05,Central
13614,270,2025-05-21,South
13615,292,2025-07-25,South
13616,203,2024-05-01,Central
13617,24,2025-04-23,South
13618,208,2025-09-10,Central
13619,280,2024-04-05,North
13620,205,2025-02-17,South
13621,152,2024-08-22,West
13622,26,2024-03-02,Central
13623,194,2024-09-12,South
13624,238,2025-07-14,Central
13625,75,2024-12-13,East
13626,163,2025-11-01,West
13627,299,2024-05-03,South
13628,29,2025-04-26,South
13629,165,2024-11-12,Central
13630,186,2025-05-18,Central
13631,54,2025-12-19,East
13632,295,2024-02-17,North
13633,42,2025-02-12,North
13634,285,2024-05-15,East
13635,138,2024-07-19,North
13636,187,2024-09-06,South
13637,204,2024-11-09,South
13638,42,2025-01-02,West
13639,288,2025-03-04,North
13640,26,2025-04-24,East
13641,56,2024-11-09,East
13642,253,2025-05-14,East
13643,122,2025-12-21,South
13644,106,2024-12-20,South
13645,130,2025-04-29,West
13646,158,2024-07-29,West
13647,231,2025-12-04,West
13648,91,2024-02-13,Central
13649,22,2025-06-24,West
13650,290,2025-07-24,West
13651,110,2025-08-05,North
13652,49,2024-04-01,South
13653,129,2024-09-21,East
13654,73,2024-08-07,South
13655,53,2025-03-17,East
13656,168,2025-02-04,South
13657,45,2025-02-03,West
13658,105,2025-12-27,South
13659,150,2025-07-29,South
13660,146,2025-05-04,Central
13661,204,2025-04-29,South
13662,299,2025-04-14,South
13663,167,2025-07-27,South
13664,201,2025-11-12,Central
13665,134,2025-03-20,East
13666,211,2024-09-25,East
13667,48,2024-09-23,North
13668,126,2024-02-23,East
13669,239,2025-06-11,South
13670,7,2025-06-03,West
13671,272,2025-09-07,West
13672,37,2024-02-28,West
13673,211,2024-02-09,West
13674,165,2024-08-24,East
13675,125,2025-01-20,West
13676,192,2025-08-28,South
13677,218,2025-12-16,West
13678,214,2025-10-11,South
13679,62,2024-10-26,North
13680,161,2025-01-29,South
13681,66,2024-07-25,South
13682,286,2024-12-01,South
13683,239,2025-08-15,West
13684,20,2025-12-30,North
13685,188,2025-05-28,South
13686,82,2024-06-26,West
13687,202,2025-01-30,South
13688,132,2025-01-05,West
13689,37,2025-10-19,East
13690,132,2024-11-13,Central
13691,77,2025-01-03,East
13692,89,2025-01-18,North
13693,253,2024-03-02,South
13694,194,2025-05-19,North
13695,176,2024-08-26,Central
13696,33,2024-07-13,North
13697,58,2025-11-08,South
13698,201,2024-08-09,South
13699,28,2024-03-01,West
13700,35,2024-05-08,South
13701,125,2025-11-15,Central
13702,42,2024-06-04,North
13703,85,2025-01-12,North
13704,188,2025-09-13,South
13705,111,2025-08-08,West
13706,271,2025-03-12,West
13707,105,2024-07-25,North
13708,41,2025-01-22,North
13709,215,2025-04-24,West
13710,71,2024-12-05,North
13711,56,2024-12-05,North
13712,236,2024-07-22,North
13713,281,2024-06-09,North
13714,105,2025-06-23,South
13715,162,2025-01-26,North
13716,191,2025-11-07,South
13717,9,2025-07-28,West
13718,60,2025-06-17,South
13719,225,2024-03-10,West
13720,188,2025-02-08,North
13721,70,2025-08-30,West
13722,293,2025-11-05,South
13723,287,2025-08-13,West
13724,169,2025-05-31,North
13725,62,2024-04-29,Central
13726,14,2025-11-20,South
13727,164,2025-11-18,South
13728,245,2024-08-04,Central
13729,8,2024-02-25,East
13730,154,2024-12-31,South
13731,36,2025-11-29,Central
13732,48,2025-05-18,South
13733,85,2025-03-30,North
13734,28,2024-04-13,Central
13735,196,2024-03-17,South
13736,208,2024-08-17,West
13737,204,2024-09-14,North
13738,104,2024-09-20,West
13739,230,2024-11-26,East
13740,101,2024-06-30,Central
13741,29,2025-07-03,East
13742,127,2025-11-18,North
13743,10,2024-01-27,East
13744,106,2024-10-02,North
13745,167,2025-10-13,West
13746,257,2024-10-25,West
13747,295,2024-03-31,East
13748,277,2025-04-24,West
13749,65,2025-07-26,North
13750,271,2025-04-02,East
13751,188,2025-03-26,South
13752,138,2024-12-30,East
13753,105,2025-11-05,North
13754,34,2024-12-16,West
13755,110,2025-10-16,North
13756,33,2025-02-03,West
13757,231,2024-09-09,North
13758,266,2025-04-03,West
13759,182,2025-11-29,North
13760,65,2025-05-13,East
13761,1,2025-05-22,South
13762,133,2024-10-30,West
13763,80,2025-05-15,South
13764,271,2025-08-20,West
13765,241,2024-06-14,South
13766,28,2025-02-18,West
13767,223,2025-04-06,North
13768,23,2024-04-23,South
13769,109,2025-03-08,East
13770,107,2024-12-21,North
13771,145,2025-11-25,North
13772,139,2024-07-25,Central
13773,284,2024-08-22,Central
13774,298,2025-03-17,West
13775,99,2024-12-20,South
13776,123,2025-05-29,South
13777,287,2024-07-26,West
13778,81,2025-12-09,North
13779,10,2024-05-04,Central
13780,8,2024-05-17,South
13781,205,2024-12-04,Central
13782,197,2025-06-20,East
13783,198,2024-03-08,West
13784,30,2025-07-26,North
13785,20,2025-06-24,Central
13786,48,2025-01-17,South
13787,130,2024-01-19,West
13788,293,2025-11-13,West
13789,132,2025-03-25,North
13790,54,2024-03-14,South
13791,281,2025-07-26,East
13792,265,2025-10-26,South
13793,215,2024-10-02,East
13794,290,2024-02-17,South
13795,43,2024-07-29,South
13796,74,2025-10-12,West
13797,278,2025-09-13,West
13798,242,2025-11-25,South
13799,130,2025-06-23,Central
13800,194,2025-12-09,West
13801,32,2024-07-09,East
13802,106,2024-11-10,South
13803,204,2025-07-16,South
13804,1,2025-10-22,West
13805,245,2025-07-15,West
13806,72,2024-04-22,North
13807,15,2024-06-18,West
13808,53,2025-04-12,South
13809,8,2025-11-08,North
13810,46,2024-01-14,West
13811,114,2025-12-15,West
13812,147,2024-10-14,South
13813,166,2024-07-07,East
13814,139,2024-06-03,Central
13815,117,2025-07-20,East
13816,299,2025-11-24,West
13817,276,2025-12-22,North
13818,277,2025-04-15,North
13819,178,2024-03-15,South
13820,154,2024-10-03,East
13821,201,2025-10-06,West
13822,115,2024-12-08,South
13823,159,2025-02-28,South
13824,42,2025-07-24,South
13825,247,2025-05-25,South
13826,68,2024-06-30,Central
13827,196,2025-04-02,West
13828,90,2024-03-04,North
13829,111,2024-09-16,West
13830,145,2024-07-11,West
13831,275,2025-10-16,West
13832,179,2025-09-07,North
13833,241,2025-02-09,South
13834,153,2025-12-26,North
13835,104,2025-12-21,West
13836,75,2024-04-02,West
13837,128,2025-03-05,East
13838,199,2025-10-15,South
13839,154,2025-03-09,North
13840,56,2025-02-07,North
13841,278,2025-03-09,Central
13842,19,2024-04-21,North
13843,159,2025-01-09,North
13844,26,2024-02-28,Central
13845,169,2024-02-12,East
13846,23,2024-07-25,West
13847,47,2024-10-22,North
13848,13,2024-04-27,East
13849,217,2025-06-15,South
13850,194,2024-08-09,West
13851,144,2024-06-14,North
13852,73,2025-10-04,South
13853,156,2024-06-04,West
13854,77,2024-07-02,East
13855,169,2024-03-30,East
13856,287,2024-04-03,North
13857,85,2024-01-13,North
13858,182,2025-03-13,West
13859,297,2025-06-21,West
13860,112,2025-08-09,Central
13861,230,2024-05-29,West
13862,96,2025-10-21,East
13863,168,2024-01-08,West
13864,156,2024-01-29,North
13865,105,2024-10-22,South
13866,193,2025-12-21,South
13867,132,2025-10-01,North
13868,138,2024-12-05,West
13869,270,2025-09-19,East
13870,38,2025-03-14,East
13871,45,2024-05-23,South
13872,163,2025-06-02,South
13873,253,2024-02-14,North
13874,169,2024-08-26,West
13875,285,2024-06-03,South
13876,274,2024-06-29,West
13877,20,2024-08-02,North
13878,239,2024-03-28,South
13879,270,2024-09-12,West
13880,31,2025-05-25,West
13881,104,2024-03-13,South
13882,170,2024-06-27,West
13883,186,2024-07-30,Central
13884,128,2024-08-21,Central
13885,210,2025-04-09,West
13886,281,2024-08-10,West
13887,253,2025-09-22,South
13888,19,2024-09-20,West
13889,200,2024-07-25,South
13890,220,2025-08-29,Central
13891,136,2024-12-31,North
13892,223,2024-10-02,South
13893,3,2025-01-14,East
13894,236,2024-11-04,South
13895,228,2025-09-22,South
13896,142,2024-09-24,East
13897,9,2024-03-04,West
13898,190,2024-12-15,West
13899,165,2025-05-08,South
13900,139,2025-06-06,West
13901,276,2024-04-07,South
13902,291,2024-03-11,North
13903,53,2024-12-29,West
13904,175,2025-07-23,West
13905,110,2024-10-02,East
13906,203,2024-02-19,East
13907,136,2024-12-23,South
13908,4,2025-12-28,East
13909,155,2025-07-17,North
13910,172,2025-04-29,Central
13911,47,2024-03-24,West
13912,94,2025-09-29,West
13913,48,2025-08-06,East
13914,240,2024-10-22,West
13915,213,2024-08-23,East
13916,139,2024-02-25,South
13917,205,2024-12-25,North
13918,73,2024-04-19,West
13919,4,2024-07-10,Central
13920,76,2024-04-02,North
13921,77,2025-07-21,North
13922,256,2024-02-29,South
13923,102,2025-10-11,West
13924,106,2024-02-08,South
13925,39,2025-06-23,South
13926,275,2024-02-18,East
13927,88,2025-02-23,East
13928,211,2025-09-28,North
13929,77,2024-01-13,North
13930,77,2024-02-05,West
13931,28,2024-04-10,South
13932,245,2024-03-26,Central
13933,66,2025-05-30,West
13934,266,2024-08-10,North
13935,205,2024-12-03,East
13936,58,2024-06-14,South
13937,201,2025-01-17,North
13938,225,2025-01-10,Central
13939,142,2025-04-15,West
13940,84,2025-10-03,South
13941,143,2024-01-31,South
13942,33,2025-01-09,North
13943,152,2024-01-11,South
13944,158,2024-10-28,East
13945,141,2024-04-05,South
13946,251,2024-07-08,Central
13947,112,2025-03-28,North
13948,144,2024-07-10,East
13949,209,2025-04-30,West
13950,224,2024-09-22,East
13951,43,2025-02-27,North
13952,264,2024-05-07,South
13953,244,2024-08-25,South
13954,3,2024-12-20,Central
13955,125,2024-04-21,Central
13956,268,2025-03-21,Central
13957,84,2024-12-08,West
13958,16,2024-05-24,South
13959,59,2024-03-05,Central
